Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.353530;0.801666;0.076923;0.002392;0.004640;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.353530;0.801666;0.125000;0.008000;0.015038;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.353530;0.801666;0.368421;0.031674;0.058333;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.353530;0.801666;0.497382;0.225653;0.310458;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.353530;0.801666;0.815233;0.980491;0.890257;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.353530;0.801666;0.411765;0.045455;0.081871;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.353530;0.801666;0.382454;0.215611;0.226766;26248
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.352690;0.802262;0.071429;0.002392;0.004630;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.352690;0.802262;0.166667;0.008000;0.015267;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.352690;0.802262;0.285714;0.027149;0.049587;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.352690;0.802262;0.507937;0.228029;0.314754;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.352690;0.802262;0.815977;0.981234;0.891007;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.352690;0.802262;0.368421;0.045455;0.080925;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;014;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.352690;0.802262;0.369357;0.215376;0.226028;28111
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.351018;0.803601;0.111111;0.002392;0.004684;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.351018;0.803601;0.333333;0.008000;0.015625;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.351018;0.803601;0.227273;0.022624;0.041152;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.351018;0.803601;0.513661;0.223278;0.311258;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.351018;0.803601;0.815688;0.983463;0.891753;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.351018;0.803601;0.466667;0.045455;0.082840;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;015;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.351018;0.803601;0.411289;0.214202;0.224552;28128
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.334518;0.802410;0.000000;0.000000;0.000000;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.334518;0.802410;0.250000;0.008000;0.015504;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.334518;0.802410;0.285714;0.018100;0.034043;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.334518;0.802410;0.505882;0.204276;0.291032;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.334518;0.802410;0.813104;0.984578;0.890663;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.334518;0.802410;0.300000;0.019481;0.036585;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;016;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.334518;0.802410;0.359117;0.205739;0.211305;28125
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.336080;0.802857;0.000000;0.000000;0.000000;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.336080;0.802857;0.333333;0.008000;0.015625;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.336080;0.802857;0.315789;0.027149;0.050000;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.336080;0.802857;0.509317;0.194774;0.281787;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.336080;0.802857;0.813247;0.985507;0.891129;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.336080;0.802857;0.300000;0.019481;0.036585;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;017;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.336080;0.802857;0.378615;0.205819;0.212521;26062
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.327511;0.803898;0.000000;0.000000;0.000000;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.327511;0.803898;0.000000;0.000000;0.000000;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.327511;0.803898;0.222222;0.009050;0.017391;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.327511;0.803898;0.535484;0.197150;0.288194;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.327511;0.803898;0.812815;0.987551;0.891704;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.327511;0.803898;0.300000;0.019481;0.036585;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;018;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.327511;0.803898;0.311754;0.202205;0.205646;26327
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.320228;0.803601;0.000000;0.000000;0.000000;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.320228;0.803601;0.000000;0.000000;0.000000;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.320228;0.803601;0.250000;0.009050;0.017467;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.320228;0.803601;0.541096;0.187648;0.278660;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.320228;0.803601;0.811565;0.988294;0.891253;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.320228;0.803601;0.125000;0.006494;0.012346;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;019;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.320228;0.803601;0.287944;0.198581;0.199954;27311
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.319103;0.803006;0.000000;0.000000;0.000000;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.319103;0.803006;0.000000;0.000000;0.000000;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.319103;0.803006;0.307692;0.018100;0.034188;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.319103;0.803006;0.531469;0.180523;0.269504;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.319103;0.803006;0.811384;0.987923;0.890993;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.319103;0.803006;0.000000;0.000000;0.000000;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.319103;0.803006;0.275091;0.197757;0.199114;27548
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.316643;0.803749;0.000000;0.000000;0.000000;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.316643;0.803749;0.000000;0.000000;0.000000;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.316643;0.803749;0.375000;0.013575;0.026201;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.316643;0.803749;0.540146;0.175772;0.265233;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.316643;0.803749;0.811243;0.989409;0.891512;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.316643;0.803749;0.000000;0.000000;0.000000;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.316643;0.803749;0.287732;0.196459;0.197158;27418
STAGE_1_K_METRIC;0.50;0.50;Chebyshev;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.314817;0.803898;0.000000;0.000000;0.000000;29239
